case_id,dice,hd95,gt_voxels,split,size_group
r049s024,0.705607476635514,3.0,270,TRAIN,SMALL
r050s005,0.6171276241252915,76.40357052783912,1872,TRAIN,MEDIUM
r050s013,0.5253456221198156,46.48241374985367,106,TRAIN,SMALL
r048s022,0.45320633514231917,27.124676392735008,2468,TRAIN,MEDIUM
r048s026,0.8158144839384147,30.063248408412424,13444,TRAIN,LARGE
r048s024,0.9246165975736921,3.605551275463989,111553,TRAIN,LARGE
r048s034,0.6682001795332136,10.488088481701515,9673,TRAIN,LARGE
r052s004,0.8308823529411765,1.0,410,TRAIN,SMALL
r048s044,0.6085127691537306,76.78085673791334,9675,TRAIN,LARGE
r053s016,0.0,,0,TRAIN,EMPTY
r052s011,0.46153846153846156,12.205624979375106,2499,TRAIN,MEDIUM
r052s015,0.7882069795427196,20.85415650838459,793,TRAIN,MEDIUM
r052s009,0.92221358052716,3.6053377046040262,135720,TRAIN,LARGE
r052s016,0.906121289589547,1.0,3542,TRAIN,LARGE
r052s023,0.5198511166253101,46.00653405552578,691,TRAIN,MEDIUM
r052s030,0.8477596741344195,2.23606797749979,3978,TRAIN,LARGE
r052s033,0.8776098410173048,4.0,83738,TRAIN,LARGE
r056s001,0.6206896551724138,8.849495443104065,923,TRAIN,MEDIUM
r056s004,0.9155503358167871,1.4332790858843012,38569,TRAIN,LARGE
r056s012,0.3328840970350404,52.85712831024415,1512,TRAIN,MEDIUM
r056s014,0.9120459982460055,5.23041331548793,191007,TRAIN,LARGE
r056s015,0.7821962787303903,2.0535714626312256,1322,TRAIN,MEDIUM
r057s021,0.8195381292573517,4.324021466614131,15373,TRAIN,LARGE
r057s041,0.8964146275188422,2.0,33065,TRAIN,LARGE
r057s047,0.6493506493506493,45.044422518220834,81,TRAIN,SMALL
r057s049,0.8981086028065893,1.0,1572,TRAIN,MEDIUM
r058s032,0.5939887926642894,28.81110933832789,1257,TRAIN,MEDIUM
r058s036,0.1870274572224433,50.68490782613545,370,TRAIN,SMALL
r058s038,0.32189168573607935,30.747968447493204,535,TRAIN,MEDIUM
r058s041,0.7777675458791028,34.816086303103745,34623,TRAIN,LARGE
r058s042,0.23770411655421922,91.09467579842607,2514,TRAIN,MEDIUM
r058s044,0.6362257610226411,8.52664402383971,7313,TRAIN,LARGE
r058s049,0.8411213894443469,6.596969099290756,83084,TRAIN,LARGE
r058s055,0.8215590742996346,1.1313708246103678,1520,TRAIN,MEDIUM
r059s003,0.8808844507845934,1.4142135623730951,7894,TRAIN,LARGE
r059s002,0.8649753571509686,4.69041575982343,70868,TRAIN,LARGE
r058s063,0.6693983178779384,6.144916620022507,26011,TRAIN,LARGE
r059s010,0.9087978339557269,2.23606797749979,84114,TRAIN,LARGE
r059s035,0.10185185185185185,52.74087578367376,80,TRAIN,SMALL
r065s017,0.0,,147,TRAIN,SMALL
r062s011,0.8346807917479788,1.7320508075688772,1573,TRAIN,MEDIUM
r059s039,0.6850280511909278,8.54400374531753,62545,TRAIN,LARGE
r059s030,0.9342034087213454,3.3166247903554,318742,TRAIN,LARGE
r065s008,0.32061068702290074,49.08156476723211,1776,TRAIN,MEDIUM
r067s017,0.37466234467855214,29.553763326483693,15675,TRAIN,LARGE
r067s018,0.44188821535964873,74.56540702923706,10249,TRAIN,LARGE
r065s016,0.0,59.472682804797024,839,TRAIN,MEDIUM
r065s019,0.10302534750613246,45.17133526396884,4375,TRAIN,LARGE
r067s024,0.9233404193547758,6.958021384395811,252842,TRAIN,LARGE
r063s053,0.7935148920666727,4.117499106557039,5556,TRAIN,LARGE
r067s030,0.9203055845290784,1.7050949043418375,18155,TRAIN,LARGE
r067s031,0.0200434439178515,45.18310352007651,39865,TRAIN,LARGE
r067s036,0.5504891241799977,21.22618099122697,31264,TRAIN,LARGE
